customer_id,recency_days,frequency,monetary_total,avg_order_value,first_purchase_date,last_purchase_date,customer_lifetime_days,customer_name,city,state,country,signup_date,r_score,f_score,m_score,rfm_total,rfm_cell,customer_segment
C005889,176,3,18.0,6.0,2025-09-06,2026-01-06,122,Jennifer Brown,Port Emily,Mississippi,Cook Islands,2025-02-03,3,2,1,6,321,Promising
C002058,163,6,96.24,16.04,2025-09-13,2026-01-19,128,Bethany Gordon,North Stacie,Connecticut,Cocos (Keeling) Islands,2024-05-08,3,2,1,6,321,Promising
C004691,96,5,41.09,8.218,2025-09-02,2026-03-27,206,Michael Dominguez,Brandonstad,Idaho,Bosnia and Herzegovina,2025-01-16,3,2,1,6,321,Promising
C004692,206,13,126.96,9.766153846153845,2024-06-13,2025-12-07,542,Stephanie Rojas,Williamsland,Nebraska,Peru,2024-05-12,2,3,1,6,231,Low Engagement
C002240,168,7,154.20999999999998,22.029999999999998,2025-06-29,2026-01-14,199,Melissa Taylor,New Douglasfurt,Vermont,Brazil,2024-03-10,3,2,1,6,321,Promising
C002216,132,5,97.14,19.428,2025-08-24,2026-02-19,179,Michael Cook,Schmidtshire,Rhode Island,Portugal,2026-05-10,3,2,1,6,321,Promising
C002224,165,6,126.86,21.143333333333334,2025-05-14,2026-01-17,248,Anthony Houston,New Travis,Colorado,Croatia,2025-06-13,3,2,1,6,321,Promising
C004577,198,11,91.08,8.28,2024-09-26,2025-12-15,445,David Martinez,Michaelstad,Maine,Ghana,2025-04-14,2,3,1,6,231,Low Engagement
C000198,167,4,99.51,24.8775,2025-10-25,2026-01-15,82,Juan Diaz,Josephfort,Nebraska,Pitcairn Islands,2023-11-28,3,2,1,6,321,Promising
C000201,122,5,106.18,21.236,2025-08-04,2026-03-01,209,Mrs. Holly Mcgrath,South Roger,Wyoming,Netherlands,2026-04-14,3,2,1,6,321,Promising
C005875,256,12,93.44,7.786666666666666,2024-08-25,2025-10-18,419,Roger Shepard,East Timothyhaven,Missouri,Northern Mariana Islands,2025-02-19,2,3,1,6,231,Low Engagement
C003736,174,5,71.56,14.312000000000001,2025-06-02,2026-01-08,220,Sharon Roberts,Matthewstad,Kentucky,Sri Lanka,2025-03-16,3,2,1,6,321,Promising
C003544,199,13,192.35,14.796153846153846,2024-09-30,2025-12-14,440,Hannah Vance,Lake Gail,New Mexico,Cyprus,2023-09-24,2,3,1,6,231,Low Engagement
C003550,141,3,47.09,15.696666666666667,2025-11-25,2026-02-10,77,Gary Beasley,North Coltontown,New Jersey,Spain,2024-07-08,3,2,1,6,321,Promising
C005866,233,10,127.68,12.768,2024-10-20,2025-11-10,386,Stephen Garcia,New Jessica,Colorado,Western Sahara,2023-12-13,2,3,1,6,231,Low Engagement
C005868,224,11,109.0,9.909090909090908,2024-08-14,2025-11-19,462,Jose Hernandez,Ramosfurt,Kansas,Cocos (Keeling) Islands,2025-02-23,2,3,1,6,231,Low Engagement
C005871,238,11,118.0,10.727272727272727,2024-10-16,2025-11-05,385,Bruce Wilson,South Samuelfurt,Texas,Austria,2026-05-26,2,3,1,6,231,Low Engagement
C002036,321,8,144.57999999999998,18.072499999999998,2025-01-01,2025-08-14,225,April Taylor,West Ryanville,Texas,Ghana,2023-11-30,2,3,1,6,231,Low Engagement
C002042,107,3,39.88,13.293333333333335,2025-11-15,2026-03-16,121,Robert Richardson,Tammyville,Illinois,Holy See (Vatican City State),2025-06-13,3,2,1,6,321,Promising
C004565,154,5,45.35,9.07,2025-07-07,2026-01-28,205,Megan Harris,South Anita,Washington,Cote d'Ivoire,2025-08-05,3,2,1,6,321,Promising
C004576,166,5,56.38,11.276,2025-09-29,2026-01-16,109,Lindsay Jones,Leslieview,Utah,Jersey,2026-04-06,3,2,1,6,321,Promising
C002230,133,6,131.52,21.92,2025-06-30,2026-02-18,233,Brandy Day,Juanberg,Kansas,Barbados,2024-11-12,3,2,1,6,321,Promising
C002077,116,5,89.27,17.854,2025-08-04,2026-03-07,215,Jordan Mcconnell,Travisview,Michigan,Iraq,2024-06-04,3,2,1,6,321,Promising
C002079,141,4,55.56,13.89,2025-09-22,2026-02-10,141,Lisa Stewart,West Reginachester,Arkansas,Pakistan,2024-09-08,3,2,1,6,321,Promising
C000215,137,3,125.08000000000001,41.693333333333335,2025-10-16,2026-02-14,121,Blake Smith,Richardfort,Montana,Cape Verde,2024-04-28,3,2,1,6,321,Promising
C000216,162,5,170.77,34.154,2025-11-11,2026-01-20,70,Barbara Drake,Keithfort,South Dakota,Falkland Islands (Malvinas),2025-08-14,3,2,1,6,321,Promising
C003523,115,6,70.43,11.738333333333335,2025-07-01,2026-03-08,250,Joshua Vega,Port Eric,Kansas,Botswana,2026-05-15,3,2,1,6,321,Promising
C003530,183,9,161.4,17.933333333333334,2024-12-06,2025-12-30,389,Jessica Buck,South Jeffreyview,Kentucky,Tunisia,2025-05-28,2,3,1,6,231,Low Engagement
C003746,192,14,129.57,9.254999999999999,2024-08-10,2025-12-21,498,Sydney Anderson,Williamsfurt,Georgia,Tokelau,2024-01-03,2,3,1,6,231,Low Engagement
C000225,164,5,132.86,26.572000000000003,2025-08-11,2026-01-18,160,Frank Zimmerman,Michaelborough,South Dakota,Italy,2024-04-06,3,2,1,6,321,Promising
C000228,197,7,353.9,50.55714285714286,2025-02-26,2025-12-16,293,Robert Boyle,Nelsonville,Colorado,Guinea-Bissau,2024-08-10,2,2,2,6,222,Lost
C000239,176,4,116.76,29.19,2025-09-18,2026-01-06,110,Joseph Smith,North Micheal,North Carolina,Mali,2024-02-10,3,2,1,6,321,Promising
C002031,185,13,152.56,11.735384615384616,2024-06-30,2025-12-28,546,Bobby Smith,East Mistyfurt,Hawaii,South Georgia and the South Sandwich Islands,2025-04-27,2,3,1,6,231,Low Engagement
C004705,212,8,72.47,9.05875,2025-03-09,2025-12-01,267,Raymond Wilson,New April,Mississippi,Mauritius,2026-06-11,2,3,1,6,231,Low Engagement
C004708,136,6,64.25,10.708333333333334,2025-08-30,2026-02-15,169,Keith Cunningham Jr.,Lake Marilynside,North Carolina,Syrian Arab Republic,2024-03-23,3,2,1,6,321,Promising
C004557,129,5,36.0,7.2,2025-11-18,2026-02-22,96,Elizabeth Hobbs,Richardsonstad,Nevada,Barbados,2026-04-22,3,2,1,6,321,Promising
C005860,161,4,36.08,9.02,2025-09-16,2026-01-21,127,Kaitlyn Barnes,Hernandezmouth,Idaho,Austria,2023-10-21,3,2,1,6,321,Promising
C003749,197,13,157.45,12.11153846153846,2024-07-09,2025-12-16,525,Lisa Pacheco,Shawnmouth,Hawaii,Qatar,2023-08-31,2,3,1,6,231,Low Engagement
C003753,112,6,60.0,10.0,2025-10-19,2026-03-11,143,Nathaniel Blankenship,Barnesland,Massachusetts,United Arab Emirates,2026-01-08,3,2,1,6,321,Promising
C003755,108,6,69.83,11.638333333333334,2025-10-07,2026-03-15,159,Cynthia Lester,Julianbury,Florida,Wallis and Futuna,2025-05-06,3,2,1,6,321,Promising
C003759,284,10,162.02,16.202,2024-11-09,2025-09-20,315,William Hogan,South Theresa,North Carolina,Canada,2025-11-06,2,3,1,6,231,Low Engagement
C003518,300,12,131.85,10.987499999999999,2024-07-16,2025-09-04,415,Karen Mccann,Walkerhaven,Michigan,Cayman Islands,2026-06-21,2,3,1,6,231,Low Engagement
C005847,115,7,77.08,11.01142857142857,2025-05-21,2026-03-08,291,Mitchell Ward,Port Nicole,Illinois,Chad,2026-05-30,3,2,1,6,321,Promising
C005855,188,8,77.09,9.63625,2025-01-22,2025-12-25,337,Scott Rodgers,Sabrinaburgh,Delaware,New Caledonia,2026-07-05,2,3,1,6,231,Low Engagement
C000252,120,7,170.69,24.384285714285713,2025-06-14,2026-03-03,262,Jeanette Frye,East Brandiport,Kentucky,Australia,2024-01-10,3,2,1,6,321,Promising
C003766,167,5,58.2,11.64,2025-07-28,2026-01-15,171,John Pugh,Bridgesmouth,Delaware,Uzbekistan,2025-05-27,3,2,1,6,321,Promising
C003774,173,5,54.95,10.99,2025-08-20,2026-01-09,142,Frank Baker,Garciafurt,Utah,Vietnam,2026-02-10,3,2,1,6,321,Promising
C003501,238,14,171.07,12.219285714285714,2024-05-03,2025-11-05,551,Laura Alexander,Hicksborough,Colorado,Anguilla,2025-10-21,2,3,1,6,231,Low Engagement
C005834,197,11,119.65,10.877272727272727,2024-10-13,2025-12-16,429,Regina Gregory,Walshburgh,Rhode Island,India,2024-04-14,2,3,1,6,231,Low Engagement
C005838,131,5,43.0,8.6,2025-08-19,2026-02-20,185,Eric Robertson,Port Bryan,Delaware,Qatar,2026-07-09,3,2,1,6,321,Promising
C000264,108,5,153.93,30.786,2025-09-07,2026-03-15,189,Lindsey Gomez,Brownhaven,Illinois,British Indian Ocean Territory (Chagos Archipelago),2024-09-16,3,2,1,6,321,Promising
C000266,177,4,107.78,26.945,2025-09-02,2026-01-05,125,Mary Garrett,New Kimberlyside,Washington,Bermuda,2024-08-21,3,2,1,6,321,Promising
C000270,226,7,371.84999999999997,53.12142857142857,2025-02-21,2025-11-17,269,Madeline Harvey,Port Daniel,Tennessee,Fiji,2024-07-03,2,2,2,6,222,Lost
C004713,206,9,82.88,9.208888888888888,2025-03-02,2025-12-07,280,Dominic Rodriguez,East Anthony,Oklahoma,Cameroon,2026-05-30,2,3,1,6,231,Low Engagement
C004716,174,7,75.23,10.747142857142858,2025-05-06,2026-01-08,247,Carla Miller,Blacktown,Alaska,Latvia,2025-06-30,3,2,1,6,321,Promising
C004717,170,5,54.26,10.852,2025-08-03,2026-01-12,162,Ronald Frank,South Michaelburgh,West Virginia,Netherlands Antilles,2025-11-14,3,2,1,6,321,Promising
C004541,214,12,103.29,8.6075,2024-09-16,2025-11-29,439,Aaron Miller III,Bentonshire,Alabama,Trinidad and Tobago,2025-10-16,2,3,1,6,231,Low Engagement
C002259,190,11,197.48000000000002,17.952727272727273,2024-08-28,2025-12-23,482,Anne Johnson,South Curtis,Wyoming,Heard Island and McDonald Islands,2024-06-24,2,3,1,6,231,Low Engagement
C002260,206,9,124.78999999999999,13.865555555555554,2025-02-20,2025-12-07,290,Tammy Morgan,New Sarahton,Ohio,Northern Mariana Islands,2023-08-21,2,3,1,6,231,Low Engagement
C002265,125,5,71.06,14.212,2025-09-30,2026-02-26,149,Christina Casey,North Raymondchester,Kansas,Greenland,2023-07-20,3,2,1,6,321,Promising
C002272,103,7,92.7,13.242857142857144,2025-09-14,2026-03-20,187,Ryan Khan,Mitchelltown,Massachusetts,Nauru,2026-05-04,3,2,1,6,321,Promising
C002022,174,5,51.08,10.216,2025-07-20,2026-01-08,172,Christopher Austin,Wilsonshire,Wyoming,French Southern Territories,2024-03-05,3,2,1,6,321,Promising
C001969,108,6,160.32999999999998,26.721666666666664,2025-08-15,2026-03-15,212,Katherine Johnson,Port Mary,Nevada,Germany,2025-06-23,3,2,1,6,321,Promising
C001977,122,7,173.84,24.834285714285716,2025-09-06,2026-03-01,176,Daniel Vazquez,Mooreton,Georgia,Monaco,2025-05-17,3,2,1,6,321,Promising
C001978,96,5,48.54,9.708,2025-09-22,2026-03-27,186,Nicole Dyer,Hortonland,Missouri,Seychelles,2025-08-30,3,2,1,6,321,Promising
C001981,92,7,160.72,22.96,2025-08-17,2026-03-31,226,Jennifer Hudson,Tannermouth,North Dakota,Togo,2026-04-24,3,2,1,6,321,Promising
C002286,109,5,94.03,18.806,2025-10-05,2026-03-14,160,Andres Carroll,Phillipsville,Iowa,Norway,2026-02-08,3,2,1,6,321,Promising
C002287,152,5,55.84,11.168000000000001,2025-07-15,2026-01-30,199,Michelle Moore,North Michael,Wyoming,Lesotho,2024-04-12,3,2,1,6,321,Promising
C004531,200,14,170.5,12.178571428571429,2024-05-01,2025-12-13,591,Justin Rollins,Rodrigueztown,Illinois,North Macedonia,2025-08-15,2,3,1,6,231,Low Engagement
C004533,220,11,118.02,10.729090909090909,2024-09-21,2025-11-23,428,Angelica Owens,Floresburgh,California,Morocco,2025-10-03,2,3,1,6,231,Low Engagement
C004534,127,6,94.58,15.763333333333334,2025-09-08,2026-02-24,169,Michael Braun,East Derrickport,Pennsylvania,Pakistan,2024-12-22,3,2,1,6,321,Promising
C004721,182,8,75.94,9.4925,2025-02-10,2025-12-31,324,Christopher Adkins,West Tyler,Nevada,El Salvador,2024-05-16,2,3,1,6,231,Low Engagement
C005822,123,6,51.43,8.571666666666667,2025-07-21,2026-02-28,222,Jackson Bell,Riceport,Ohio,Niger,2026-02-13,3,2,1,6,321,Promising
C005824,100,3,12.0,4.0,2025-11-23,2026-03-23,120,Andrea Burns,Michelleberg,Nevada,Indonesia,2025-04-04,3,2,1,6,321,Promising
C005825,290,10,125.43,12.543000000000001,2024-12-13,2025-09-14,275,Brenda Davis,East Ryanport,Colorado,Namibia,2025-07-06,2,3,1,6,231,Low Engagement
C003482,154,5,67.36,13.472,2025-07-29,2026-01-28,183,Thomas Washington,Port Williamview,Iowa,United States Minor Outlying Islands,2023-10-31,3,2,1,6,321,Promising
C003781,208,11,119.33,10.848181818181818,2024-11-13,2025-12-05,387,Kimberly Ellis,Port Kimberly,Louisiana,Bahrain,2024-08-24,2,3,1,6,231,Low Engagement
C002292,144,5,82.72,16.544,2025-11-18,2026-02-07,81,Charlene Taylor,Ashleyshire,Tennessee,Western Sahara,2025-09-02,3,2,1,6,321,Promising
C002304,215,10,147.12,14.712,2025-01-12,2025-11-28,320,Michael Rivera,South Brandon,New Jersey,Kuwait,2025-12-07,2,3,1,6,231,Low Engagement
C001984,154,3,26.509999999999998,8.836666666666666,2026-01-10,2026-01-28,18,Tamara Warner,North Benjaminville,New Jersey,Jamaica,2025-07-29,3,2,1,6,321,Promising
C004738,205,13,97.45,7.496153846153846,2024-10-29,2025-12-08,405,George Hicks,East Jamesport,Oklahoma,San Marino,2023-12-04,2,3,1,6,231,Low Engagement
C004739,163,7,79.08,11.297142857142857,2025-04-06,2026-01-19,288,Diane Palmer,Davisborough,Maine,Antarctica (the territory South of 60 deg S),2025-08-01,3,2,1,6,321,Promising
C004745,190,11,112.24,10.203636363636363,2024-10-24,2025-12-23,425,Evan Griffin,West Michaelmouth,Rhode Island,Christmas Island,2023-10-05,2,3,1,6,231,Low Engagement
C005805,131,7,41.15,5.878571428571428,2025-05-14,2026-02-20,282,Richard Mitchell,Burtonton,New York,Yemen,2025-02-16,3,2,1,6,321,Promising
C005810,233,14,122.96000000000001,8.782857142857143,2024-07-25,2025-11-10,473,Maurice Camacho,East Alex,Hawaii,Belize,2025-05-12,2,3,1,6,231,Low Engagement
C003791,233,11,68.82,6.256363636363636,2024-11-05,2025-11-10,370,John Malone,Parrishstad,Arkansas,Botswana,2024-03-16,2,3,1,6,231,Low Engagement
C003461,126,5,51.84,10.368,2025-09-27,2026-02-25,151,John Butler,Parkerberg,Mississippi,China,2025-03-22,3,2,1,6,321,Promising
C000311,186,5,352.53,70.506,2025-07-11,2025-12-27,169,Nicole Jones,Courtneyhaven,Connecticut,Denmark,2024-05-10,2,2,2,6,222,Lost
C005787,245,8,95.55,11.94375,2025-02-28,2025-10-29,243,Molly Beard,Kristenland,Connecticut,Zambia,2026-02-20,2,3,1,6,231,Low Engagement
C005788,163,4,36.0,9.0,2025-09-24,2026-01-19,117,James Lee,Deborahtown,Oklahoma,Vanuatu,2024-05-24,3,2,1,6,321,Promising
C005791,149,6,68.0,11.333333333333334,2025-10-31,2026-02-02,94,Lori Gomez,Geraldfort,New Jersey,Kuwait,2025-11-07,3,2,1,6,321,Promising
C003443,165,6,60.43,10.071666666666667,2025-05-22,2026-01-17,240,Michael Matthews,Weavertown,Maryland,Iran,2026-01-29,3,2,1,6,321,Promising
C005771,172,5,67.0,13.4,2025-06-07,2026-01-10,217,Stacey White,North Daniel,Wisconsin,Albania,2024-12-02,3,2,1,6,321,Promising
C005773,192,8,90.33,11.29125,2025-07-04,2025-12-21,170,Katelyn Blair,South Krystalhaven,Washington,Poland,2024-03-18,2,3,1,6,231,Low Engagement
C004762,172,4,31.18,7.795,2025-08-05,2026-01-10,158,Shelly Conway,Alexandriamouth,Massachusetts,Austria,2025-03-14,3,2,1,6,321,Promising
C001935,170,3,63.35,21.116666666666667,2025-11-09,2026-01-12,64,Sean Glover,Williamsville,Illinois,Iran,2025-07-10,3,2,1,6,321,Promising
C002314,171,4,43.3,10.825,2025-08-16,2026-01-11,148,Shannon Clay,Angelaview,Colorado,Grenada,2023-09-25,3,2,1,6,321,Promising
C002317,161,6,101.2,16.866666666666667,2025-07-29,2026-01-21,176,Sarah Chen,Atkinstown,South Carolina,Bolivia,2025-03-08,3,2,1,6,321,Promising
C004514,153,5,50.0,10.0,2025-10-06,2026-01-29,115,John Bullock,East Michael,Michigan,India,2026-05-08,3,2,1,6,321,Promising
C004752,231,9,120.48,13.386666666666667,2025-01-06,2025-11-12,310,Emily Cunningham,Mcdonaldfurt,North Carolina,Cape Verde,2025-12-24,2,3,1,6,231,Low Engagement
C001943,121,4,49.5,12.375,2025-10-09,2026-03-02,144,Connor Hopkins,Krystalview,Connecticut,Sudan,2025-07-04,3,2,1,6,321,Promising
C005776,199,9,81.12,9.013333333333334,2025-04-06,2025-12-14,252,Adam Jackson,Yolandaport,West Virginia,Jordan,2025-08-14,2,3,1,6,231,Low Engagement
C000344,205,6,324.01,54.001666666666665,2025-04-28,2025-12-08,224,Angela Smith,West Kimberlyfurt,Massachusetts,Puerto Rico,2024-07-23,2,2,2,6,222,Lost
C005780,133,5,58.0,11.6,2025-08-08,2026-02-18,194,Maria Bell,North Toni,Alaska,Chile,2025-08-24,3,2,1,6,321,Promising
C005782,178,6,47.35,7.891666666666667,2025-05-06,2026-01-04,243,Gina Martin,North Aaron,Michigan,Northern Mariana Islands,2025-03-13,3,2,1,6,321,Promising
C003430,139,3,25.0,8.333333333333334,2025-12-17,2026-02-12,57,Carlos Walker,Lake Henry,Hawaii,Guinea-Bissau,2025-11-26,3,2,1,6,321,Promising
C003436,168,6,95.35,15.891666666666666,2025-06-25,2026-01-14,203,Antonio Jackson,Port Justin,North Carolina,Cook Islands,2024-06-10,3,2,1,6,321,Promising
C005764,225,13,136.44,10.495384615384616,2024-07-16,2025-11-18,490,Victoria Schneider,West David,Pennsylvania,Cuba,2026-01-04,2,3,1,6,231,Low Engagement
C005769,200,9,94.35,10.483333333333333,2025-03-20,2025-12-13,268,Stanley Mills,East Michaelmouth,Michigan,Hong Kong,2025-05-21,2,3,1,6,231,Low Engagement
C003411,228,8,96.72,12.09,2025-04-28,2025-11-15,201,Stephen Jenkins,Sanchezberg,Wisconsin,Mozambique,2024-02-09,2,3,1,6,231,Low Engagement
C003825,232,14,157.9,11.278571428571428,2024-04-10,2025-11-11,580,Michele Newton,West Roberthaven,Kansas,Cyprus,2024-06-18,2,3,1,6,231,Low Engagement
C000376,227,7,232.41,33.20142857142857,2025-02-24,2025-11-16,265,Laura Rodriguez,Zoeside,Iowa,Tonga,2024-03-07,2,2,2,6,222,Lost
C005733,163,4,16.23,4.0575,2025-09-07,2026-01-19,134,Jason Palmer,South Jason,Nevada,Malaysia,2025-01-08,3,2,1,6,321,Promising
C001898,156,5,90.83000000000001,18.166000000000004,2025-07-02,2026-01-26,208,Nicholas Burgess,North Jenniferberg,Washington,Colombia,2024-10-12,3,2,1,6,321,Promising
C004499,239,11,95.92,8.72,2024-08-18,2025-11-04,443,Christopher Miller,Port Jeffery,Wyoming,Hungary,2026-05-27,2,3,1,6,231,Low Engagement
C004500,114,5,41.18,8.236,2025-08-09,2026-03-09,212,James Mcconnell,South Michaelland,Oklahoma,Gabon,2023-11-05,3,2,1,6,321,Promising
C004510,131,3,14.99,4.996666666666667,2025-11-12,2026-02-20,100,Michael Jones,Lake Phillipside,Pennsylvania,Nauru,2025-04-10,3,2,1,6,321,Promising
C004511,216,14,137.28,9.805714285714286,2024-04-24,2025-11-27,582,Cynthia Williams,East Dianeland,Minnesota,Guinea-Bissau,2026-05-30,2,3,1,6,231,Low Engagement
C001913,156,3,37.230000000000004,12.410000000000002,2025-10-29,2026-01-26,89,Albert Jackson,Jeffreyview,Florida,Samoa,2024-03-29,3,2,1,6,321,Promising
C001919,201,11,196.93,17.902727272727272,2025-03-11,2025-12-12,276,Stephanie Peterson,New Danielfort,Tennessee,Ghana,2024-12-26,2,3,1,6,231,Low Engagement
C004775,150,5,64.69,12.937999999999999,2025-09-22,2026-02-01,132,William Perez,Port Eduardo,Minnesota,Malaysia,2025-12-24,3,2,1,6,321,Promising
C005737,135,3,25.0,8.333333333333334,2025-12-14,2026-02-16,64,Matthew Rose,Brittanyborough,Arkansas,Aruba,2024-07-29,3,2,1,6,321,Promising
C000394,327,4,232.42000000000002,58.105000000000004,2025-03-23,2025-08-08,138,David Kim,New April,Michigan,Bhutan,2025-01-19,2,2,2,6,222,Lost
C003834,118,7,80.92,11.56,2025-08-27,2026-03-05,190,Kevin Kim,North William,Louisiana,Taiwan,2025-11-20,3,2,1,6,321,Promising
C003395,157,5,69.28,13.856,2025-07-24,2026-01-25,185,Eric Harris,West Omar,Ohio,Moldova,2025-07-02,3,2,1,6,321,Promising
C003397,175,5,38.39,7.678,2025-11-09,2026-01-07,59,Debra Campbell,North John,Kansas,Norway,2024-06-02,3,2,1,6,321,Promising
C003399,194,10,92.76,9.276,2024-11-25,2025-12-19,389,Andrew Cunningham,South David,Arizona,Papua New Guinea,2026-01-13,2,3,1,6,231,Low Engagement
C003404,269,11,152.36,13.850909090909092,2024-08-26,2025-10-05,405,Amanda Campbell,North Paul,Idaho,Guinea-Bissau,2025-04-25,2,3,1,6,231,Low Engagement
C002340,188,9,129.33,14.370000000000001,2024-12-22,2025-12-25,368,Patrick Lewis,Cowanport,Alaska,Tonga,2026-01-21,2,3,1,6,231,Low Engagement
C002347,124,5,67.33,13.466,2025-09-10,2026-02-27,170,Teresa Rogers,Lake Tonyfort,South Carolina,Monaco,2026-04-03,3,2,1,6,321,Promising
C002348,105,7,94.58,13.51142857142857,2025-07-23,2026-03-18,238,Benjamin Wilson,Vasquezside,Rhode Island,Saint Barthelemy,2026-04-09,3,2,1,6,321,Promising
C004784,187,12,158.84,13.236666666666666,2024-07-30,2025-12-26,514,John Mays,Lake Brendaland,Delaware,French Polynesia,2025-01-07,2,3,1,6,231,Low Engagement
C001894,188,12,138.03,11.5025,2024-12-02,2025-12-25,388,David Edwards,Deanland,Oklahoma,Kazakhstan,2026-05-08,2,3,1,6,231,Low Engagement
C005732,210,10,96.47,9.647,2024-11-15,2025-12-03,383,Steven Rogers,Lake Jonborough,Indiana,Monaco,2025-09-15,2,3,1,6,231,Low Engagement
C003378,263,13,177.38,13.644615384615385,2024-11-04,2025-10-11,341,Mario Church,Frankside,Mississippi,Tokelau,2025-02-25,2,3,1,6,231,Low Engagement
C003390,143,5,54.28,10.856,2025-08-05,2026-02-08,187,Joshua Yang,West Sarah,Kentucky,Denmark,2023-07-19,3,2,1,6,321,Promising
C003392,101,3,16.52,5.506666666666667,2025-11-15,2026-03-22,127,Bianca Hurst,West Nicole,Virginia,Antarctica (the territory South of 60 deg S),2025-07-27,3,2,1,6,321,Promising
C005717,210,9,105.0,11.666666666666666,2025-02-12,2025-12-03,294,Kelly Harris,Bassview,Rhode Island,Brunei Darussalam,2024-09-09,2,3,1,6,231,Low Engagement
C005718,204,10,115.72,11.572,2024-10-29,2025-12-09,406,Jessica Watson,South Jaimefurt,Maryland,Georgia,2026-03-05,2,3,1,6,231,Low Engagement
C005727,155,5,55.0,11.0,2025-08-24,2026-01-27,156,Debra Jones,Murphyport,Maine,Denmark,2024-12-07,3,2,1,6,321,Promising
C000427,124,6,168.17000000000002,28.028333333333336,2025-07-30,2026-02-27,212,Carolyn Jones,New Christine,Montana,Samoa,2025-09-26,3,2,1,6,321,Promising
C005706,210,9,77.46000000000001,8.606666666666667,2024-12-12,2025-12-03,356,Brett Lee,South Mary,South Carolina,Anguilla,2024-01-18,2,3,1,6,231,Low Engagement
C004808,146,3,32.18,10.726666666666667,2025-11-23,2026-02-05,74,Louis Hood,Staceyton,Oregon,Guinea,2023-09-20,3,2,1,6,321,Promising
C002357,140,3,37.010000000000005,12.336666666666668,2026-01-22,2026-02-11,20,Isaac Stevenson,West Amandabury,Nebraska,Togo,2024-06-10,3,2,1,6,321,Promising
C002368,128,4,36.92,9.23,2025-08-30,2026-02-23,177,Jessica Henry,North Angelaview,Massachusetts,Central African Republic,2026-06-19,3,2,1,6,321,Promising
C004485,301,14,145.63,10.402142857142858,2024-04-18,2025-09-03,503,Alex Ortiz,Port Ernest,Delaware,Reunion,2025-03-19,2,3,1,6,231,Low Engagement
C004790,208,13,127.69,9.822307692307692,2024-09-19,2025-12-05,442,Mary Ortiz,New Elaineshire,West Virginia,Gambia,2025-02-24,2,3,1,6,231,Low Engagement
C004796,108,6,78.48,13.08,2025-10-15,2026-03-15,151,Tammy Washington,Lake Lisa,Mississippi,Benin,2025-11-20,3,2,1,6,321,Promising
C000433,158,5,66.93,13.386000000000001,2025-08-15,2026-01-24,162,Mr. Eric Zimmerman,Esteschester,Iowa,Guinea-Bissau,2024-05-14,3,2,1,6,321,Promising
C000438,113,3,55.45,18.483333333333334,2026-01-30,2026-03-10,39,Zachary Torres,Bushbury,Georgia,Central African Republic,2024-08-27,3,2,1,6,321,Promising
C003851,232,13,164.61,12.662307692307694,2024-09-18,2025-11-11,419,Kathryn Beasley,Houstonfort,Maryland,Moldova,2024-01-21,2,3,1,6,231,Low Engagement
C003853,177,3,27.71,9.236666666666666,2025-11-25,2026-01-05,41,Alejandro Brown,Port Donnaside,Wyoming,Peru,2024-03-15,3,2,1,6,321,Promising
C003365,147,5,63.29,12.658,2025-10-04,2026-02-04,123,Joseph Espinoza,Lake Sharon,New Jersey,Botswana,2024-06-14,3,2,1,6,321,Promising
C003369,126,6,56.38,9.396666666666667,2025-08-19,2026-02-25,190,Mary Mccormick,North Melissa,Iowa,Luxembourg,2025-08-05,3,2,1,6,321,Promising
C003371,291,13,181.85,13.988461538461538,2024-07-20,2025-09-13,420,Bradley Nichols,Coreyport,Mississippi,Mayotte,2024-08-01,2,3,1,6,231,Low Engagement
C005698,113,6,56.86,9.476666666666667,2025-08-15,2026-03-10,207,Andrew Mcgee,Cruzton,Illinois,Christmas Island,2024-03-13,3,2,1,6,321,Promising
C003358,178,6,77.33000000000001,12.888333333333335,2025-09-18,2026-01-04,108,Daniel Dudley,West Tammyburgh,Minnesota,French Southern Territories,2024-12-17,3,2,1,6,321,Promising
C003864,183,10,120.22,12.022,2025-03-11,2025-12-30,294,William Lopez Jr.,Lake Dianemouth,Michigan,Senegal,2025-12-09,2,3,1,6,231,Low Engagement
C005684,202,13,92.28,7.098461538461539,2024-06-01,2025-12-11,558,Thomas Gibson,West April,Texas,Liechtenstein,2026-02-26,2,3,1,6,231,Low Engagement
C005686,111,5,50.99,10.198,2025-08-11,2026-03-12,213,Victoria Mccormick,Lisachester,South Dakota,Spain,2024-02-20,3,2,1,6,321,Promising
C004471,137,5,43.82,8.764,2025-07-25,2026-02-14,204,Donald Lawson,East Natasha,Maryland,Korea,2023-07-19,3,2,1,6,321,Promising
C004473,144,6,68.4,11.4,2025-11-06,2026-02-07,93,Stephanie Armstrong,Dyerchester,Delaware,Ghana,2024-12-30,3,2,1,6,321,Promising
C002374,199,13,186.19,14.322307692307692,2024-10-18,2025-12-14,422,Taylor Christian,South Nicholas,Kentucky,Cook Islands,2025-04-16,2,3,1,6,231,Low Engagement
C001842,131,7,92.83,13.26142857142857,2025-07-12,2026-02-20,223,Lynn Montoya,Paulaside,Oregon,Brazil,2024-02-03,3,2,1,6,321,Promising
C001848,222,14,190.82999999999998,13.630714285714285,2024-06-02,2025-11-21,537,Mark Gates,New Cynthiaberg,Virginia,French Polynesia,2024-04-10,2,3,1,6,231,Low Engagement
